Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount_NGN,Channel,Device_Type,Location,International_Transaction,Transaction_Status,Risk_Review_Flag
FT-T010071,FT-C00097,3/17/2026,12:45:00 PM,Transfer,5580,Mobile App,Web Browser,Ibadan,No,Successful,No
FT-T010072,FT-C00049,3/17/2026,12:55:00 PM,Cash Withdrawal,3522,Mobile App,Android,Ibadan,No,Successful,No
FT-T010073,FT-C00896,3/17/2026,1:06:00 PM,Cash Withdrawal,7248,Mobile App,iOS,Kano,No,Successful,No
FT-T010074,FT-C00522,3/17/2026,1:17:00 PM,Card Purchase,26648,ATM,Android,Kaduna,No,Successful,No
FT-T010075,FT-C00040,3/17/2026,1:28:00 PM,Deposit,10906,POS,Android,Benin City,No,Successful,No
FT-T010076,FT-C00914,3/17/2026,1:39:00 PM,Cash Withdrawal,1358,ATM,iOS,Abuja,No,Successful,No
FT-T010077,FT-C01177,3/17/2026,1:49:00 PM,Transfer,116038,Mobile App,iOS,Ibadan,No,Successful,No
FT-T010078,FT-C01130,3/17/2026,2:00:00 PM,Card Purchase,450,USSD,iOS,Port Harcourt,No,Successful,No
FT-T010079,FT-C00553,3/17/2026,2:11:00 PM,Transfer,438319,Web,Android,Abuja,No,Successful,No
FT-T010080,FT-C00676,3/17/2026,2:22:00 PM,Cash Withdrawal,116409,USSD,POS Terminal,Port Harcourt,No,Successful,No
FT-T010081,FT-C00770,3/17/2026,2:33:00 PM,Cash Withdrawal,196444,POS,Web Browser,Kaduna,No,Successful,Yes
FT-T010082,FT-C00211,3/17/2026,2:43:00 PM,Deposit,234799,Mobile App,iOS,Kaduna,No,Successful,No
FT-T010083,FT-C01226,3/17/2026,2:54:00 PM,Deposit,1939,Mobile App,iOS,Ibadan,No,Successful,No
FT-T010084,FT-C00433,3/17/2026,3:05:00 PM,Deposit,15538,Mobile App,ATM Terminal,Port Harcourt,No,Successful,No
FT-T010085,FT-C00707,3/17/2026,3:16:00 PM,Card Purchase,99885,Web,POS Terminal,Enugu,No,Successful,No
FT-T010086,FT-C00565,3/17/2026,3:27:00 PM,Cash Withdrawal,1652,POS,iOS,Kano,No,Successful,No
FT-T010087,FT-C00147,3/17/2026,3:37:00 PM,Bill Payment,2520,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T010088,FT-C00282,3/17/2026,3:48:00 PM,Transfer,11992,Mobile App,iOS,Abuja,No,Successful,No
FT-T010089,FT-C01334,3/17/2026,3:59:00 PM,Card Purchase,5334,ATM,iOS,Ibadan,No,Successful,No
FT-T010090,FT-C00755,3/17/2026,4:10:00 PM,Transfer,307244,Web,ATM Terminal,Port Harcourt,No,Successful,Yes
FT-T010091,FT-C01075,3/17/2026,4:21:00 PM,Card Purchase,3757,ATM,Android,Port Harcourt,No,Failed,No
FT-T010092,FT-C00495,3/17/2026,4:31:00 PM,Deposit,4785,ATM,Web Browser,Port Harcourt,No,Successful,No
FT-T010093,FT-C00409,3/17/2026,4:42:00 PM,Transfer,10314,Mobile App,Android,Benin City,No,Successful,No
FT-T010094,FT-C00273,3/17/2026,4:53:00 PM,Bill Payment,4075,POS,Android,Port Harcourt,No,Successful,No
FT-T010095,FT-C00458,3/17/2026,5:04:00 PM,Card Purchase,16172,ATM,Android,Abuja,No,Successful,No
FT-T010096,FT-C01144,3/17/2026,5:15:00 PM,Airtime/Data,48214,ATM,Android,Kaduna,No,Successful,No
FT-T010097,FT-C00046,3/17/2026,5:25:00 PM,Cash Withdrawal,21002,Mobile App,Web Browser,Benin City,No,Successful,No
FT-T010098,FT-C01267,3/17/2026,5:36:00 PM,Airtime/Data,1768,Web,Android,Lagos,No,Successful,No
FT-T010099,FT-C00311,3/17/2026,5:47:00 PM,Transfer,28402,Web,Android,Kano,No,Successful,Yes
FT-T010100,FT-C00562,3/17/2026,5:58:00 PM,Airtime/Data,44101,Mobile App,Android,Ibadan,No,Successful,No
FT-T010101,FT-C00331,3/17/2026,6:09:00 PM,Card Purchase,16327,POS,POS Terminal,Lagos,No,Successful,No
FT-T010102,FT-C00011,3/17/2026,6:19:00 PM,Cash Withdrawal,1971,Mobile App,Android,Kaduna,No,Successful,Yes
FT-T010103,FT-C00908,3/17/2026,6:30:00 PM,Transfer,248469,Mobile App,ATM Terminal,Benin City,No,Failed,No
FT-T010104,FT-C01448,3/17/2026,6:41:00 PM,Bill Payment,11441,Mobile App,iOS,Kano,No,Successful,No
FT-T010105,FT-C01072,3/17/2026,6:52:00 PM,Airtime/Data,267,Mobile App,Android,Port Harcourt,Yes,Successful,No
FT-T010106,FT-C01401,3/17/2026,7:03:00 PM,Bill Payment,1696,Mobile App,POS Terminal,Kaduna,No,Successful,No
FT-T010107,FT-C00008,3/17/2026,7:13:00 PM,Cash Withdrawal,1946,Mobile App,iOS,Lagos,No,Failed,Yes
FT-T010108,FT-C00984,3/17/2026,7:24:00 PM,Card Purchase,140042,ATM,Android,Kano,No,Successful,No
FT-T010109,FT-C01394,3/17/2026,7:35:00 PM,Card Purchase,472,Web,Android,Kano,No,Failed,No
FT-T010110,FT-C01464,3/17/2026,7:46:00 PM,Card Purchase,39886,Mobile App,Android,Lagos,Yes,Successful,Yes
FT-T010111,FT-C00566,3/17/2026,7:57:00 PM,Card Purchase,2601,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T010112,FT-C00273,3/17/2026,8:07:00 PM,Deposit,1701,Web,Android,Port Harcourt,No,Successful,No
FT-T010113,FT-C00941,3/17/2026,8:18:00 PM,Deposit,17153,POS,Android,Kaduna,No,Successful,No
FT-T010114,FT-C00901,3/17/2026,8:29:00 PM,Airtime/Data,100,POS,iOS,Benin City,No,Failed,No
FT-T010115,FT-C00131,3/17/2026,8:40:00 PM,Card Purchase,55928,Web,Web Browser,Ibadan,No,Successful,No
FT-T010116,FT-C00724,3/17/2026,8:51:00 PM,Card Purchase,9608,ATM,Android,Kano,No,Successful,No
FT-T010117,FT-C00634,3/17/2026,9:01:00 PM,Cash Withdrawal,12113,POS,Android,Ibadan,No,Successful,No
FT-T010118,FT-C00114,3/17/2026,9:12:00 PM,Cash Withdrawal,97373,Mobile App,Android,Benin City,No,Successful,Yes
FT-T010119,FT-C00532,3/17/2026,9:23:00 PM,Transfer,17107,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T010120,FT-C01363,3/17/2026,9:34:00 PM,Deposit,49395,Web,ATM Terminal,Benin City,No,Successful,No
FT-T010121,FT-C01045,3/17/2026,9:45:00 PM,Transfer,127685,ATM,Android,Kano,No,Successful,No
FT-T010122,FT-C00033,3/17/2026,9:55:00 PM,Card Purchase,30128,Mobile App,Android,Kaduna,No,Successful,No
FT-T010123,FT-C00133,3/17/2026,10:06:00 PM,Deposit,74995,Web,POS Terminal,Ibadan,No,Successful,No
FT-T010124,FT-C00920,3/17/2026,10:17:00 PM,Airtime/Data,7952,Mobile App,Web Browser,Ibadan,No,Successful,No
FT-T010125,FT-C00975,3/17/2026,10:28:00 PM,Deposit,5600,ATM,POS Terminal,Ibadan,No,Successful,No
FT-T010126,FT-C00026,3/17/2026,10:39:00 PM,Transfer,1110,Mobile App,iOS,Enugu,No,Failed,No
FT-T010127,FT-C01388,3/17/2026,10:49:00 PM,Card Purchase,16106,POS,iOS,Benin City,No,Successful,No
FT-T010128,FT-C00601,3/17/2026,11:00:00 PM,Transfer,2295,Mobile App,POS Terminal,Kano,No,Reversed,No
FT-T010129,FT-C01116,3/17/2026,11:11:00 PM,Airtime/Data,134,POS,iOS,Kaduna,No,Successful,No
FT-T010130,FT-C00545,3/17/2026,11:22:00 PM,Transfer,2820,Mobile App,iOS,Enugu,No,Successful,No
FT-T010131,FT-C01262,3/17/2026,11:33:00 PM,Airtime/Data,8790,POS,Android,Abuja,No,Reversed,No
FT-T010132,FT-C00018,3/17/2026,11:43:00 PM,Airtime/Data,8166,POS,Android,Abuja,No,Successful,No
FT-T010133,FT-C01298,3/17/2026,11:54:00 PM,Deposit,371417,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T010134,FT-C00934,3/18/2026,12:05:00 AM,Transfer,49403,Mobile App,iOS,Kano,No,Successful,Yes
FT-T010135,FT-C00289,3/18/2026,12:16:00 AM,Transfer,9955,ATM,iOS,Kano,No,Successful,No
FT-T010136,FT-C01051,3/18/2026,12:27:00 AM,Deposit,5510,Mobile App,Web Browser,Lagos,No,Reversed,No
FT-T010137,FT-C00817,3/18/2026,12:37:00 AM,Deposit,143788,USSD,Android,Ibadan,Yes,Successful,Yes
FT-T010138,FT-C01458,3/18/2026,12:48:00 AM,Airtime/Data,1294,Mobile App,ATM Terminal,Kaduna,No,Failed,No
FT-T010139,FT-C00108,3/18/2026,12:59:00 AM,Transfer,128269,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T010140,FT-C00973,3/18/2026,1:10:00 AM,Bill Payment,45560,Mobile App,ATM Terminal,Kaduna,No,Successful,No
FT-T010141,FT-C00948,3/18/2026,1:21:00 AM,Card Purchase,2843,Mobile App,Android,Kano,No,Successful,No
FT-T010142,FT-C00738,3/18/2026,1:31:00 AM,Card Purchase,2706,Web,ATM Terminal,Lagos,No,Successful,No
FT-T010143,FT-C00324,3/18/2026,1:42:00 AM,Cash Withdrawal,155181,ATM,Web Browser,Lagos,No,Successful,Yes
FT-T010144,FT-C00867,3/18/2026,1:53:00 AM,Card Purchase,3809,ATM,Android,Kano,No,Successful,No
FT-T010145,FT-C00735,3/18/2026,2:04:00 AM,Transfer,61241,POS,iOS,Port Harcourt,No,Successful,Yes
FT-T010146,FT-C00793,3/18/2026,2:15:00 AM,Transfer,6533,Mobile App,Android,Port Harcourt,No,Successful,Yes
FT-T010147,FT-C01128,3/18/2026,2:25:00 AM,Card Purchase,32265,POS,Android,Abuja,No,Successful,No
FT-T010148,FT-C01356,3/18/2026,2:36:00 AM,Card Purchase,911,Mobile App,Android,Kaduna,No,Successful,No
FT-T010149,FT-C01386,3/18/2026,2:47:00 AM,Card Purchase,63000,Mobile App,Android,Abuja,No,Successful,No
FT-T010150,FT-C00289,3/18/2026,2:58:00 AM,Transfer,401293,Mobile App,Web Browser,Port Harcourt,No,Successful,Yes
FT-T010151,FT-C01468,3/18/2026,3:09:00 AM,Airtime/Data,11663,POS,POS Terminal,Kaduna,No,Successful,No
FT-T010152,FT-C01061,3/18/2026,3:19:00 AM,Deposit,10513,ATM,Android,Lagos,No,Successful,No
FT-T010153,FT-C01372,3/18/2026,3:30:00 AM,Deposit,37985,ATM,Android,Kaduna,No,Successful,No
FT-T010154,FT-C00892,3/18/2026,3:41:00 AM,Transfer,47548,ATM,Android,Benin City,No,Pending,No
FT-T010155,FT-C00043,3/18/2026,3:52:00 AM,Transfer,1857,Mobile App,iOS,Abuja,No,Successful,No
FT-T010156,FT-C01150,3/18/2026,4:03:00 AM,Deposit,6381,Mobile App,Android,Lagos,No,Successful,No
FT-T010157,FT-C00009,3/18/2026,4:13:00 AM,Transfer,116841,Mobile App,iOS,Unspecified,No,Successful,No
FT-T010158,FT-C01155,3/18/2026,4:24:00 AM,Card Purchase,126843,Mobile App,POS Terminal,Unspecified,No,Successful,Yes
FT-T010159,FT-C01349,3/18/2026,4:35:00 AM,Transfer,3187,Web,iOS,Ibadan,No,Successful,Yes
FT-T010160,FT-C00184,3/18/2026,4:46:00 AM,Card Purchase,771,ATM,Android,Kaduna,No,Successful,Yes
FT-T010161,FT-C01306,3/18/2026,4:57:00 AM,Deposit,620598,Mobile App,Android,Kano,No,Successful,No
FT-T010162,FT-C00895,3/18/2026,5:07:00 AM,Deposit,8135,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T010163,FT-C01077,3/18/2026,5:18:00 AM,Airtime/Data,12621,Mobile App,Android,Ibadan,No,Successful,No
FT-T010164,FT-C00870,3/18/2026,5:29:00 AM,Airtime/Data,1054,Web,iOS,Port Harcourt,No,Successful,No
FT-T010165,FT-C00533,3/18/2026,5:40:00 AM,Bill Payment,76353,ATM,Android,Kaduna,No,Successful,No
FT-T010166,FT-C01401,3/18/2026,5:51:00 AM,Card Purchase,13891,ATM,Android,Kaduna,No,Successful,No
FT-T010167,FT-C01319,3/18/2026,6:01:00 AM,Transfer,8420,Web,POS Terminal,Enugu,No,Successful,No
FT-T010168,FT-C01232,3/18/2026,6:12:00 AM,Cash Withdrawal,2677,Mobile App,ATM Terminal,Benin City,No,Successful,No
FT-T010169,FT-C01000,3/18/2026,6:23:00 AM,Transfer,2845,POS,Android,Lagos,No,Reversed,No
FT-T010170,FT-C00663,3/18/2026,6:34:00 AM,Deposit,274260,POS,Android,Abuja,No,Successful,Yes
FT-T010171,FT-C00954,3/18/2026,6:45:00 AM,Card Purchase,432,Mobile App,Web Browser,Abuja,No,Successful,No
FT-T010172,FT-C00069,3/18/2026,6:55:00 AM,Bill Payment,1148,ATM,ATM Terminal,Enugu,No,Successful,No
FT-T010173,FT-C01461,3/18/2026,7:06:00 AM,Bill Payment,1387,POS,iOS,Abuja,No,Successful,No
FT-T010174,FT-C00301,3/18/2026,7:17:00 AM,Card Purchase,472,Web,POS Terminal,Enugu,No,Failed,No
FT-T010175,FT-C00027,3/18/2026,7:28:00 AM,Bill Payment,18908,POS,Android,Kaduna,No,Successful,No
FT-T010176,FT-C00930,3/18/2026,7:39:00 AM,Deposit,619177,Mobile App,Android,Kano,No,Successful,No
FT-T010177,FT-C00654,3/18/2026,7:49:00 AM,Bill Payment,1045,Web,POS Terminal,Kano,No,Successful,No
FT-T010178,FT-C00553,3/18/2026,8:00:00 AM,Bill Payment,34462,Mobile App,iOS,Benin City,No,Successful,No
FT-T010179,FT-C00106,3/18/2026,8:11:00 AM,Card Purchase,928,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T010180,FT-C00586,3/18/2026,8:22:00 AM,Airtime/Data,42482,POS,Web Browser,Abuja,No,Successful,No
FT-T010181,FT-C00572,3/18/2026,8:33:00 AM,Card Purchase,7688,Mobile App,Android,Ibadan,No,Failed,No
FT-T010182,FT-C00810,3/18/2026,8:43:00 AM,Deposit,257790,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T010183,FT-C00634,3/18/2026,8:54:00 AM,Deposit,3057,Web,ATM Terminal,Kano,No,Successful,No
FT-T010184,FT-C01035,3/18/2026,9:05:00 AM,Transfer,206174,USSD,Android,Kano,No,Successful,Yes
FT-T010185,FT-C00931,3/18/2026,9:16:00 AM,Airtime/Data,166,Mobile App,iOS,Abuja,No,Successful,No
FT-T010186,FT-C00659,3/18/2026,9:27:00 AM,Airtime/Data,115,Mobile App,iOS,Kano,No,Failed,No
FT-T010187,FT-C01240,3/18/2026,9:37:00 AM,Cash Withdrawal,50124,Web,POS Terminal,Lagos,No,Successful,No
FT-T010188,FT-C00886,3/18/2026,9:48:00 AM,Bill Payment,879,POS,Android,Kano,No,Reversed,No
FT-T010189,FT-C00321,3/18/2026,9:59:00 AM,Airtime/Data,21716,Mobile App,iOS,Benin City,No,Successful,No
FT-T010190,FT-C00460,3/18/2026,10:10:00 AM,Transfer,34227,Mobile App,Android,Abuja,No,Successful,No
FT-T010191,FT-C00579,3/18/2026,10:21:00 AM,Airtime/Data,782,Mobile App,iOS,Kaduna,No,Successful,No
FT-T010192,FT-C00877,3/18/2026,10:31:00 AM,Cash Withdrawal,4623,Mobile App,Android,Port Harcourt,No,Successful,No
FT-T010193,FT-C00754,3/18/2026,10:42:00 AM,Deposit,1710,Mobile App,ATM Terminal,Kano,No,Successful,No
FT-T010194,FT-C00160,3/18/2026,10:53:00 AM,Card Purchase,24262,POS,Android,Ibadan,No,Successful,No
FT-T010195,FT-C00464,3/18/2026,11:04:00 AM,Card Purchase,105867,POS,Android,Enugu,No,Successful,No
FT-T010196,FT-C00998,3/18/2026,11:15:00 AM,Deposit,142262,USSD,Web Browser,Kaduna,No,Successful,No
FT-T010197,FT-C01297,3/18/2026,11:25:00 AM,Card Purchase,15772,Mobile App,iOS,Ibadan,No,Successful,No
FT-T010198,FT-C00241,3/18/2026,11:36:00 AM,Card Purchase,641,Mobile App,Web Browser,Lagos,No,Successful,Yes
FT-T010199,FT-C00936,3/18/2026,11:47:00 AM,Cash Withdrawal,96517,Mobile App,iOS,Port Harcourt,No,Successful,No
FT-T010200,FT-C00964,3/18/2026,11:58:00 AM,Card Purchase,144246,Mobile App,POS Terminal,Unspecified,No,Reversed,No
FT-T010201,FT-C00959,3/18/2026,12:09:00 PM,Card Purchase,1612,POS,POS Terminal,Benin City,No,Successful,No
FT-T010202,FT-C00865,3/18/2026,12:19:00 PM,Transfer,8726,USSD,Web Browser,Lagos,No,Successful,No
FT-T010203,FT-C01191,3/18/2026,12:30:00 PM,Card Purchase,328,POS,Android,Kaduna,No,Successful,No
FT-T010204,FT-C00650,3/18/2026,12:41:00 PM,Transfer,143423,Mobile App,Android,Kaduna,No,Successful,No
FT-T010205,FT-C00327,3/18/2026,12:52:00 PM,Card Purchase,343,ATM,iOS,Abuja,No,Successful,No
FT-T010206,FT-C00865,3/18/2026,1:03:00 PM,Cash Withdrawal,14676,ATM,Android,Abuja,No,Successful,No
FT-T010207,FT-C00529,3/18/2026,1:13:00 PM,Cash Withdrawal,24118,POS,ATM Terminal,Abuja,No,Successful,No
FT-T010208,FT-C01297,3/18/2026,1:24:00 PM,Transfer,730,Web,iOS,Ibadan,No,Failed,No
FT-T010209,FT-C00879,3/18/2026,1:35:00 PM,Transfer,1652,Mobile App,iOS,Kano,No,Successful,No
FT-T010210,FT-C01400,3/18/2026,1:46:00 PM,Bill Payment,33014,Mobile App,Android,Port Harcourt,No,Failed,No
FT-T010211,FT-C01399,3/18/2026,1:57:00 PM,Card Purchase,1509,POS,iOS,Enugu,Yes,Successful,Yes
FT-T010212,FT-C00334,3/18/2026,2:07:00 PM,Card Purchase,30939,Web,Android,Abuja,No,Successful,No
FT-T010213,FT-C01027,3/18/2026,2:18:00 PM,Transfer,81705,Web,iOS,Port Harcourt,No,Successful,Yes
FT-T010214,FT-C01267,3/18/2026,2:29:00 PM,Card Purchase,4062,USSD,Android,Kaduna,No,Successful,No
FT-T010215,FT-C01075,3/18/2026,2:40:00 PM,Deposit,1518,Web,Android,Lagos,No,Successful,No
FT-T010216,FT-C00882,3/18/2026,2:51:00 PM,Cash Withdrawal,1061,Mobile App,iOS,Enugu,No,Successful,No
FT-T010217,FT-C00350,3/18/2026,3:01:00 PM,Transfer,14255,Mobile App,Web Browser,Benin City,No,Successful,No
FT-T010218,FT-C00174,3/18/2026,3:12:00 PM,Card Purchase,474,Mobile App,Android,Kano,No,Successful,No
FT-T010219,FT-C00116,3/18/2026,3:23:00 PM,Airtime/Data,9135,Mobile App,iOS,Ibadan,No,Successful,No
FT-T010220,FT-C00361,3/18/2026,3:34:00 PM,Card Purchase,3429,Mobile App,Unspecified,Enugu,No,Reversed,No
FT-T010221,FT-C01379,3/18/2026,3:45:00 PM,Transfer,52188,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T010222,FT-C00076,3/18/2026,3:55:00 PM,Airtime/Data,1264,Mobile App,iOS,Kano,No,Reversed,No
FT-T010223,FT-C00756,3/18/2026,4:06:00 PM,Card Purchase,16701,Mobile App,Web Browser,Port Harcourt,No,Successful,No
FT-T010224,FT-C01105,3/18/2026,4:17:00 PM,Bill Payment,41283,Mobile App,POS Terminal,Lagos,No,Successful,No
FT-T010225,FT-C01253,3/18/2026,4:28:00 PM,Transfer,205049,POS,iOS,Abuja,No,Successful,No
FT-T010226,FT-C00072,3/18/2026,4:39:00 PM,Transfer,561,USSD,Android,Lagos,No,Successful,Yes
FT-T010227,FT-C01427,3/18/2026,4:49:00 PM,Cash Withdrawal,35309,ATM,Android,Port Harcourt,No,Successful,No
FT-T010228,FT-C01242,3/18/2026,5:00:00 PM,Transfer,23204,POS,Android,Ibadan,No,Successful,No
FT-T010229,FT-C00452,3/18/2026,5:11:00 PM,Transfer,38101,ATM,Android,Port Harcourt,No,Successful,No
FT-T010230,FT-C00911,3/18/2026,5:22:00 PM,Airtime/Data,143,POS,Web Browser,Benin City,No,Successful,No
FT-T010231,FT-C00367,3/18/2026,5:33:00 PM,Transfer,804,ATM,ATM Terminal,Enugu,No,Successful,No
FT-T010232,FT-C00826,3/18/2026,5:43:00 PM,Bill Payment,6959,Web,iOS,Ibadan,No,Successful,No
FT-T010233,FT-C00670,3/18/2026,5:54:00 PM,Card Purchase,432,POS,iOS,Ibadan,No,Successful,No
FT-T010234,FT-C01336,3/18/2026,6:05:00 PM,Airtime/Data,12460,Web,ATM Terminal,Enugu,No,Successful,No
FT-T010235,FT-C01322,3/18/2026,6:16:00 PM,Airtime/Data,12159,Mobile App,Android,Port Harcourt,No,Failed,No
FT-T010236,FT-C01048,3/18/2026,6:27:00 PM,Card Purchase,635,ATM,Android,Port Harcourt,Yes,Successful,No
FT-T010237,FT-C00110,3/18/2026,6:37:00 PM,Cash Withdrawal,12337,USSD,Android,Ibadan,No,Successful,No
FT-T010238,FT-C00052,3/18/2026,6:48:00 PM,Bill Payment,11696,Web,POS Terminal,Port Harcourt,No,Successful,No
FT-T010239,FT-C01314,3/18/2026,6:59:00 PM,Transfer,172974,Web,Android,Kano,No,Successful,No
FT-T010240,FT-C01468,3/18/2026,7:10:00 PM,Bill Payment,94054,Web,POS Terminal,Ibadan,No,Successful,No
FT-T010241,FT-C00467,3/18/2026,7:21:00 PM,Airtime/Data,111,POS,Web Browser,Benin City,No,Successful,Yes
FT-T010242,FT-C01283,3/18/2026,7:32:00 PM,Transfer,12770,ATM,iOS,Enugu,No,Successful,No
FT-T010243,FT-C01348,3/18/2026,7:42:00 PM,Deposit,192941,Mobile App,Android,Ibadan,No,Successful,Yes
FT-T010244,FT-C00818,3/18/2026,7:53:00 PM,Transfer,112240,ATM,iOS,Port Harcourt,No,Successful,No
FT-T010245,FT-C01362,3/18/2026,8:04:00 PM,Cash Withdrawal,19920,Mobile App,iOS,Lagos,Yes,Successful,No
FT-T010246,FT-C00787,3/18/2026,8:15:00 PM,Card Purchase,963,Mobile App,iOS,Kano,No,Successful,No
FT-T010247,FT-C00556,3/18/2026,8:26:00 PM,Card Purchase,10724,POS,POS Terminal,Port Harcourt,No,Successful,No
FT-T010248,FT-C00929,3/18/2026,8:36:00 PM,Card Purchase,3672,Web,Android,Abuja,No,Successful,No
FT-T010249,FT-C01446,3/18/2026,8:47:00 PM,Transfer,8084,Mobile App,Android,Kano,No,Successful,No
FT-T010250,FT-C00259,3/18/2026,8:58:00 PM,Bill Payment,2853,Mobile App,ATM Terminal,Abuja,No,Successful,No
FT-T010251,FT-C00065,3/18/2026,9:09:00 PM,Transfer,1336,POS,iOS,Enugu,No,Successful,No
FT-T010252,FT-C00163,3/18/2026,9:20:00 PM,Card Purchase,33733,Web,iOS,Enugu,No,Successful,No
FT-T010253,FT-C01188,3/18/2026,9:30:00 PM,Transfer,61946,Mobile App,ATM Terminal,Enugu,No,Successful,No
FT-T010254,FT-C00039,3/18/2026,9:41:00 PM,Transfer,20074,Mobile App,POS Terminal,Enugu,No,Failed,No
FT-T010255,FT-C00665,3/18/2026,9:52:00 PM,Cash Withdrawal,7092,Web,iOS,Kano,No,Successful,No
FT-T010256,FT-C00320,3/18/2026,10:03:00 PM,Transfer,134704,POS,iOS,Enugu,No,Successful,No
FT-T010257,FT-C00360,3/18/2026,10:14:00 PM,Bill Payment,1167,USSD,Android,Ibadan,No,Successful,No
FT-T010258,FT-C00269,3/18/2026,10:24:00 PM,Card Purchase,4835,Mobile App,iOS,Kaduna,No,Successful,No
FT-T010259,FT-C00324,3/18/2026,10:35:00 PM,Deposit,72328,POS,Android,Enugu,No,Successful,No
FT-T010260,FT-C00326,3/18/2026,10:46:00 PM,Transfer,133621,ATM,iOS,Enugu,No,Successful,No
FT-T010261,FT-C00257,3/18/2026,10:57:00 PM,Bill Payment,15622,Web,POS Terminal,Kaduna,No,Successful,No
FT-T010262,FT-C00200,3/18/2026,11:08:00 PM,Card Purchase,637,USSD,Web Browser,Kano,No,Successful,No
FT-T010263,FT-C01462,3/18/2026,11:18:00 PM,Transfer,996,Mobile App,Web Browser,Port Harcourt,Yes,Successful,No
FT-T010264,FT-C00610,3/18/2026,11:29:00 PM,Bill Payment,653,Mobile App,ATM Terminal,Enugu,No,Successful,No
FT-T010265,FT-C01128,3/18/2026,11:40:00 PM,Bill Payment,9716,POS,ATM Terminal,Abuja,No,Successful,No
FT-T010266,FT-C01396,3/18/2026,11:51:00 PM,Transfer,2610,Mobile App,Android,Lagos,No,Successful,No
FT-T010267,FT-C00905,3/19/2026,12:02:00 AM,Airtime/Data,270,POS,POS Terminal,Abuja,No,Successful,No
FT-T010268,FT-C00164,3/19/2026,12:12:00 AM,Bill Payment,784,ATM,ATM Terminal,Benin City,No,Successful,No
FT-T010269,FT-C01137,3/19/2026,12:23:00 AM,Card Purchase,18201,Mobile App,Web Browser,Benin City,No,Successful,No
FT-T010270,FT-C00615,3/19/2026,12:34:00 AM,Transfer,84089,Mobile App,iOS,Kaduna,No,Successful,No
FT-T010271,FT-C00106,3/19/2026,12:45:00 AM,Card Purchase,72464,Mobile App,Android,Enugu,No,Successful,No
FT-T010272,FT-C00699,3/19/2026,12:56:00 AM,Transfer,28705,ATM,Android,Ibadan,No,Successful,No
FT-T010273,FT-C00364,3/19/2026,1:06:00 AM,Transfer,5565,Mobile App,Android,Benin City,Yes,Successful,Yes
FT-T010274,FT-C01045,3/19/2026,1:17:00 AM,Card Purchase,6081,ATM,POS Terminal,Ibadan,No,Successful,No
FT-T010275,FT-C00660,3/19/2026,1:28:00 AM,Transfer,37872,Mobile App,Android,Lagos,No,Successful,Yes
FT-T010276,FT-C01153,3/19/2026,1:39:00 AM,Card Purchase,28705,POS,Web Browser,Kano,No,Successful,No
FT-T010277,FT-C00699,3/19/2026,1:50:00 AM,Transfer,40178,POS,Android,Benin City,No,Successful,No
FT-T010278,FT-C01223,3/19/2026,2:00:00 AM,Transfer,347271,Web,Android,Enugu,No,Successful,No
FT-T010279,FT-C00747,3/19/2026,2:11:00 AM,Transfer,82275,USSD,Android,Kaduna,No,Failed,No
FT-T010280,FT-C00961,3/19/2026,2:22:00 AM,Cash Withdrawal,63088,Mobile App,Web Browser,Kano,No,Successful,No
FT-T010281,FT-C01444,3/19/2026,2:33:00 AM,Card Purchase,56841,Mobile App,ATM Terminal,Enugu,No,Successful,Yes
FT-T010282,FT-C01250,3/19/2026,2:44:00 AM,Bill Payment,5732,Mobile App,Android,Ibadan,No,Successful,No
FT-T010283,FT-C00930,3/19/2026,2:54:00 AM,Airtime/Data,516,Web,Android,Lagos,No,Successful,Yes
FT-T010284,FT-C00209,3/19/2026,3:05:00 AM,Transfer,128925,Mobile App,iOS,Kaduna,No,Successful,No
FT-T010285,FT-C01269,3/19/2026,3:16:00 AM,Transfer,11756,POS,iOS,Kaduna,Yes,Successful,No
FT-T010286,FT-C01312,3/19/2026,3:27:00 AM,Bill Payment,12477,POS,Unspecified,Ibadan,No,Successful,No
FT-T010287,FT-C01090,3/19/2026,3:38:00 AM,Transfer,9292,Web,Android,Abuja,No,Successful,No
FT-T010288,FT-C01177,3/19/2026,3:48:00 AM,Transfer,7396,ATM,iOS,Kano,No,Failed,No
FT-T010289,FT-C00491,3/19/2026,3:59:00 AM,Transfer,48088,Mobile App,Android,Abuja,No,Pending,Yes
FT-T010290,FT-C01459,3/19/2026,4:10:00 AM,Card Purchase,21162,Mobile App,iOS,Abuja,No,Successful,No
FT-T010291,FT-C00703,3/19/2026,4:21:00 AM,Card Purchase,2166,ATM,Android,Port Harcourt,No,Successful,No
FT-T010292,FT-C01242,3/19/2026,4:32:00 AM,Airtime/Data,324,Web,Android,Kaduna,No,Successful,Yes
